Position	B.stacei	B.hybridumS	B.hybridumD	B.distachyon
31226	1	0	0	0
31239	3	0	0	0
31272	1	0	0	0
31286	2	0	0	0
31289	1	0	0	0
31292	1	0	0	0
31321	1	0	0	0
31326	1	0	0	0
31335	1	0	0	0
31339	1	0	0	0
31349	1	0	0	0
31365	1	0	0	0
31366	2	0	0	0
31379	1	0	0	0
31427	1	0	0	0
31429	2	0	0	0
31443	1	0	0	0
31471	1	0	0	0
31488	2	0	0	0
31499	2	0	0	0
31500	2	0	0	0
31501	2	0	0	0
31516	1	0	0	0
31536	1	0	0	0
31542	2	0	0	0
31566	4	0	0	0
31583	1	0	0	0
31590	1	0	0	0
31591	1	0	0	0
31601	1	0	0	0
31613	1	0	0	0
31642	1	0	0	0
31646	1	0	0	0
31655	1	0	0	0
31656	2	0	0	0
31657	1	0	0	0
31658	1	0	0	0
31659	1	0	0	0
31660	1	0	0	0
31668	2	0	0	0
31671	1	0	0	0
31682	1	0	0	0
31691	2	0	0	0
31697	1	0	0	0
31711	1	0	0	0
31717	1	0	0	0
31720	1	0	0	0
31722	1	0	0	0
31731	1	0	0	0
31746	1	0	0	0
31747	1	0	0	0
31763	1	0	0	0
31764	1	0	0	0
31768	1	0	0	0
31779	1	0	0	0
31781	1	0	0	1
31783	1	0	0	0
31797	2	0	0	0
31801	1	0	0	0
31815	1	0	0	0
31844	1	0	0	0
31850	1	0	0	0
31859	1	0	0	0
31862	1	0	0	0
31866	1	0	0	0
31867	1	0	0	0
31922	1	0	0	0
31923	1	0	0	0
31932	1	0	0	0
31951	1	0	0	0
31955	1	0	0	0
31956	2	0	0	0
31957	4	0	0	0
31972	1	0	0	0
31984	1	0	0	0
31990	1	0	0	0
31998	1	0	0	0
32001	1	0	0	1
32010	1	0	0	0
32017	2	0	0	0
32018	1	0	0	0
32021	1	0	0	0
32032	2	0	0	0
32055	1	0	0	0
32059	1	0	0	0
32063	1	0	0	0
32064	1	0	0	0
32068	1	0	0	0
32074	1	0	0	0
32075	1	0	0	0
32081	2	0	0	0
32087	1	0	0	0
32106	2	0	0	0
32113	1	0	0	0
32119	2	0	0	0
32120	3	0	0	0
32121	1	0	0	0
32129	1	0	0	0
32130	1	0	0	0
32131	1	0	0	0
32135	1	0	0	0
32147	1	0	0	0
32154	1	0	0	0
32159	2	0	0	0
32161	2	0	0	0
32171	5	0	0	0
32176	1	0	0	0
32177	1	0	0	0
32181	1	0	0	0
32184	1	0	0	0
32189	2	0	0	0
32206	2	0	0	0
32213	2	0	0	0
32215	1	0	0	0
32218	2	0	0	0
32226	1	0	0	0
32227	1	0	0	0
32236	2	0	0	0
32250	1	0	0	0
32283	1	0	0	0
32284	1	0	0	0
32303	1	0	0	0
32318	1	0	0	0
32328	1	0	0	1
32334	2	0	0	0
32335	1	0	0	0
32342	2	0	0	0
32349	1	0	0	0
32350	2	2	0	0
32380	1	0	0	0
32384	1	0	0	0
32394	1	0	0	0
32402	1	0	0	0
32411	2	0	0	0
32415	1	0	0	0
32418	1	0	0	0
32421	2	0	0	0
32422	1	0	0	0
32425	1	0	0	0
32431	2	0	0	0
32437	1	0	0	0
32438	1	0	0	0
32441	3	0	0	0
32442	1	0	0	0
32453	2	0	0	0
32466	2	0	0	0
32468	2	0	0	0
32469	3	0	0	0
32481	1	0	0	0
32499	1	0	0	0
32500	5	0	0	0
32501	3	0	0	0
32502	2	0	0	0
32513	1	0	0	0
32514	2	0	0	0
32515	2	0	0	0
32520	2	0	0	0
32523	2	0	0	0
32537	1	0	0	0
32555	2	0	0	0
32564	1	0	0	0
32565	1	0	0	0
32566	1	0	0	0
32573	2	0	0	0
32576	1	0	0	0
32582	2	0	0	0
32583	1	0	0	0
32584	1	0	0	0
32593	3	0	1	0
32623	1	0	0	0
32624	1	0	0	0
32626	1	0	0	0
32636	2	0	0	0
32641	2	0	0	0
32651	1	0	0	0
32663	2	0	0	0
32665	1	0	0	0
32671	1	0	0	0
32679	1	0	0	0
32682	1	0	0	0
32686	1	0	0	0
32692	1	0	0	0
32693	1	0	0	0
32694	2	0	0	0
32717	1	0	0	0
32718	2	1	0	0
32721	1	0	0	0
32724	2	0	0	0
32727	2	0	0	0
32728	1	0	0	0
32731	1	0	0	0
32733	2	0	0	0
32742	1	0	0	0
32747	1	0	0	0
32750	3	0	0	0
32751	2	0	0	0
32752	1	0	0	0
32760	2	0	0	0
32764	1	0	0	0
32767	1	0	0	0
32770	4	0	0	0
32788	2	0	0	0
32789	1	0	0	0
32792	2	0	0	0
32801	1	0	0	0
32815	1	0	0	0
32828	1	0	0	0
32857	1	0	0	0
32862	1	0	0	0
32877	1	0	0	0
32886	1	0	0	0
32887	2	0	0	0
32893	1	0	0	0
32922	1	0	0	0
32923	1	0	0	0
32927	2	0	0	0
32928	1	0	0	0
32929	1	0	0	0
32942	1	0	0	0
33022	1	0	0	0
33025	1	0	0	1
33031	1	0	0	0
33046	1	0	0	0
33051	1	0	0	0
33052	1	0	0	0
33059	2	0	0	0
33070	1	0	0	0
33072	1	0	0	0
33081	1	0	0	0
33091	1	0	0	0
33113	2	0	0	1
33123	1	0	0	0
33128	2	0	0	0
33150	2	0	0	0
33161	1	0	0	0
33184	2	0	0	0
33221	2	0	0	0
33222	2	0	0	0
33223	1	0	0	0
33235	1	0	0	0
33251	1	0	0	0
33271	1	0	0	0
33272	1	0	0	0
33280	1	0	0	0
33284	2	0	0	0
33300	1	0	0	0
33321	1	0	0	0
33325	1	0	0	0
33326	1	0	0	0
33335	1	0	0	0
33370	1	0	0	0
33372	3	0	0	0
33389	1	0	0	0
33399	2	0	0	0
33405	2	0	0	0
33409	1	0	0	0
33415	2	0	0	0
33426	3	0	0	0
33452	1	0	0	0
33456	1	0	0	0
33471	1	0	0	0
33483	2	0	0	0
33488	1	0	0	0
33489	1	0	0	0
33490	1	0	0	0
33495	2	0	0	0
33518	2	1	0	0
33519	1	8	0	0
33546	2	0	0	0
33549	2	0	0	0
33578	1	0	0	0
33589	1	0	0	0
33625	1	0	0	0
33627	2	0	0	0
33634	1	0	0	0
33648	1	0	0	0
33659	1	0	0	0
33660	2	0	0	0
33680	1	0	0	0
33714	2	0	0	0
33716	1	0	0	0
33732	1	0	0	0
33738	1	0	0	0
33743	2	0	0	0
33749	1	0	0	0
33750	2	0	0	0
33755	1	0	0	0
33767	1	0	0	0
33773	1	0	0	0
33775	1	0	0	0
33779	1	0	0	0
33783	1	0	0	0
33793	1	0	0	0
33799	4	0	0	0
33800	2	0	0	0
33802	1	0	0	0
33803	1	0	0	0
33813	1	0	0	0
33824	1	0	0	0
33834	1	0	0	0
33847	1	0	0	0
33879	3	0	0	0
33915	1	0	0	0
33918	1	0	0	0
33920	1	0	0	0
34017	1	0	0	0
34027	3	0	0	0
34127	1	0	0	0
34130	1	0	0	0
34132	2	0	0	0
34136	2	0	0	0
34139	1	0	0	0
34145	1	0	0	0
34149	1	0	0	0
34183	2	0	0	0
34204	1	0	0	0
34205	1	0	0	0
34206	2	0	0	0
34236	2	0	0	0
34238	1	0	0	0
34244	2	0	0	0
34248	1	0	0	0
34254	2	0	0	0
34257	3	0	0	0
34268	1	0	0	0
34277	1	0	0	0
34285	2	0	0	0
34295	1	0	0	0
34296	1	0	0	0
34298	1	0	0	0
34299	1	0	0	0
34316	1	0	0	0
34330	1	0	0	0
34335	1	0	0	0
34354	1	0	0	0
34364	2	0	0	1
34365	3	0	0	1
34367	1	0	0	0
34395	1	0	0	1
34396	1	0	0	0
34397	1	0	0	0
34404	1	0	0	0
34417	1	0	0	0
34418	1	0	0	0
34421	1	0	0	0
34471	2	0	0	0
34473	2	0	0	0
34474	2	0	0	0
34477	2	0	0	0
34484	1	0	0	0
34490	1	0	0	0
34492	1	0	0	0
34495	1	0	0	0
34499	2	0	0	0
34502	1	0	0	0
34511	2	0	0	0
34512	1	0	0	0
34519	1	0	0	0
34522	1	0	0	0
34523	1	0	0	0
34530	1	0	0	1
34545	5	0	0	0
34546	10	0	0	0
34557	1	0	0	1
34599	4	0	0	0
34600	10	0	0	0
34605	1	0	0	0
34606	2	0	0	0
34607	11	0	0	0
34635	2	0	0	0
34636	15	0	0	0
34644	4	0	0	0
34645	11	0	0	0
34646	10	0	0	0
34649	2	0	0	0
34650	11	0	0	0
34665	3	0	0	0
34666	9	0	0	0
34667	1	0	0	0
34691	3	0	0	0
34697	1	0	0	1
34698	1	0	0	0
34700	3	0	0	0
34701	1	0	0	0
34709	1	0	0	0
34714	1	0	0	0
34715	2	0	0	0
34716	2	0	0	0
34717	9	0	0	0
34722	1	0	0	0
34723	2	0	0	0
34726	1	0	0	0
34733	4	0	0	0
34735	1	0	0	0
34736	2	0	0	0
34738	2	0	0	0
34739	2	0	0	0
34740	5	0	0	0
34741	8	0	0	0
34744	1	0	0	0
34749	1	0	0	0
34760	1	0	0	0
34782	5	0	0	0
34783	8	0	0	0
34809	1	0	0	0
34810	1	0	0	0
34811	3	0	0	0
34812	1	1	0	0
34817	1	0	0	0
34834	2	0	0	0
34836	1	0	0	0
34851	1	0	0	0
34855	1	0	0	0
34875	1	0	0	1
34882	1	0	0	0
34895	1	0	0	1
34899	1	0	0	0
34902	2	0	0	0
34908	2	0	0	0
34909	1	0	0	0
34996	1	0	0	0
35058	1	0	0	0
35065	1	0	0	0
35069	1	0	0	0
35071	1	0	0	0
35080	1	0	0	0
35095	1	0	0	0
35104	1	0	0	0
35112	1	0	0	0
35113	1	0	0	0
35130	1	0	0	0
35134	1	0	0	0
35142	2	0	0	0
35150	1	0	0	0
35158	1	0	0	0
35161	1	0	0	0
35168	1	0	0	0
35220	1	0	0	0
35225	2	0	0	0
35240	1	0	0	0
35242	1	0	0	0
35249	2	0	0	0
35252	1	0	0	0
35258	1	0	0	0
35261	1	0	0	0
35277	1	0	0	0
35278	1	0	0	0
35292	1	0	0	0
35298	2	0	0	0
35299	1	0	0	0
35300	3	0	0	0
35302	1	0	0	1
35312	1	0	0	0
35317	1	0	0	0
35319	2	0	0	2
35323	1	0	0	0
35324	6	0	0	0
35344	1	0	0	0
35353	2	0	0	0
35363	1	0	0	0
35366	1	0	0	0
35374	1	0	0	0
35379	1	0	0	0
35384	1	0	0	0
35385	2	0	0	0
35386	2	0	0	0
35388	2	0	0	0
35392	2	0	0	0
35394	2	0	0	0
35400	1	0	0	0
35416	1	0	0	0
35432	1	0	0	0
35434	1	0	0	0
35435	1	0	0	0
35438	1	0	0	0
35481	2	0	0	0
35488	1	0	0	0
35489	1	0	0	0
35496	1	0	0	0
35497	5	0	0	0
35521	1	0	0	0
35532	1	0	0	0
35572	1	0	0	0
35573	2	0	0	1
35617	1	0	0	0
35625	1	0	0	0
35632	1	0	0	1
35648	1	0	0	0
35649	1	0	0	0
35655	1	0	0	0
35672	2	0	0	0
35695	1	0	0	0
35696	1	0	0	0
35697	1	0	0	0
35704	1	0	0	0
35706	1	0	0	0
35709	1	0	0	0
35720	2	1	0	0
35721	1	6	0	0
35747	1	0	0	0
35753	2	0	0	0
35758	1	0	0	0
35764	1	0	0	0
35770	1	0	0	0
35773	2	0	0	0
35781	1	0	0	0
35783	1	0	0	0
35787	1	0	0	0
35798	1	0	0	0
35799	4	0	0	0
35843	1	0	0	0
35859	1	0	0	0
35900	1	0	0	0
35905	1	0	0	0
35908	1	0	0	0
35909	2	0	0	0
35914	1	0	0	0
35915	5	0	0	0
35919	1	0	0	0
35920	1	0	0	0
35927	1	0	0	0
35930	1	0	0	0
35933	1	0	0	0
35951	1	0	0	0
35953	1	0	0	0
35987	1	0	0	0
35988	1	0	0	0
36012	1	0	0	0
36018	1	0	0	0
36027	1	0	0	0
36042	1	0	0	0
36049	1	0	0	0
36050	1	0	0	0
36051	2	0	0	0
36065	2	0	0	0
36067	2	0	0	0
36070	1	0	0	0
36092	1	0	0	0
36105	1	0	0	0
36115	1	0	0	0
36128	2	0	0	0
36129	6	0	0	0
36142	1	0	0	0
36182	1	0	0	0
36184	1	0	0	0
36234	1	0	0	0
36235	1	0	0	0
36242	1	0	0	0
36257	1	0	0	0
36258	1	0	0	0
36263	1	0	0	0
36266	1	0	0	0
36267	2	0	0	0
36271	1	0	0	1
36272	2	0	0	0
36280	1	0	0	0
36281	1	0	0	0
36292	1	0	0	0
36295	2	0	0	0
36300	1	0	0	0
36303	1	0	0	0
36304	3	0	0	0
36311	1	0	0	0
36321	3	0	0	0
36327	2	0	0	0
36328	2	0	0	0
36339	2	0	0	0
36340	1	0	0	0
36344	1	0	0	0
36345	1	0	0	0
36372	2	0	0	0
36379	1	0	0	0
36380	1	0	0	0
36381	1	0	0	0
36384	1	0	0	0
36396	1	0	0	0
36397	1	0	0	0
36400	1	0	0	0
36402	1	0	0	0
36410	2	0	0	0
36411	1	0	0	0
36418	2	0	0	0
36420	2	0	0	0
36424	1	0	0	0
36426	4	0	0	0
36433	1	0	0	0
36439	1	0	0	0
36448	2	0	0	0
36457	1	0	0	0
36484	1	0	0	0
36497	1	0	0	0
36516	1	0	0	1
36517	1	0	0	0
36521	2	0	0	0
36522	2	0	0	0
36527	1	0	0	0
36536	6	0	0	0
36538	3	0	0	1
36539	2	0	0	0
36545	1	0	0	0
36546	2	0	0	0
36547	1	0	0	0
36548	2	0	0	0
36549	3	0	0	0
36552	1	0	0	0
36554	1	0	0	0
36555	1	0	0	0
36560	4	0	0	0
36561	4	0	0	0
36562	1	0	0	0
36568	3	0	0	0
36574	4	0	0	0
36594	1	0	0	0
36596	1	0	0	0
36599	1	0	0	0
36600	2	0	0	0
36607	1	0	0	0
36608	2	0	0	0
36610	1	0	0	0
36612	1	0	0	0
36623	1	0	0	0
36627	1	0	0	0
36628	1	0	0	0
36629	1	0	0	0
36632	1	0	0	0
36634	1	0	0	0
36635	4	0	0	0
36636	2	0	0	0
36637	1	0	0	0
36638	1	0	0	0
36657	1	0	0	0
36661	1	0	0	0
36666	2	0	0	0
36680	1	0	0	0
36689	2	0	0	0
36690	2	0	0	0
36738	1	0	0	0
36742	1	0	0	0
36747	1	0	0	0
36760	2	0	0	0
36761	1	0	0	0
36771	1	0	0	0
36772	2	0	0	0
36774	2	0	0	0
36792	1	0	0	0
36794	1	0	0	0
36798	1	0	0	0
36799	1	0	0	0
36819	1	0	0	0
36823	1	0	0	0
36861	1	0	0	1
36865	2	0	0	0
36866	2	0	0	0
36922	1	0	0	0
36932	1	0	0	0
36937	1	0	0	0
36941	1	0	0	1
36943	1	0	0	0
36972	1	0	0	0
36979	1	0	0	0
37010	1	1	0	0
37011	2	14	0	0
37018	1	0	0	0
37023	1	0	0	0
37026	1	0	0	0
37038	1	0	0	0
37045	1	0	0	0
37050	1	0	0	0
37065	2	0	0	0
37068	1	0	0	0
37086	1	0	0	0
37118	1	0	0	0
37126	1	0	0	0
37127	1	0	0	0
37131	1	0	0	0
37136	1	0	0	0
37150	1	0	0	0
37156	1	0	0	0
37159	1	0	0	0
37167	1	0	0	0
37171	1	0	0	0
37174	2	0	0	0
37176	2	0	0	0
37193	1	0	0	0
37197	1	0	0	0
37200	1	0	0	0
37206	1	0	0	0
37209	1	0	0	0
37210	1	0	0	0
37216	1	0	0	0
37233	1	0	0	0
37268	2	0	0	0
37279	1	0	0	0
37282	1	0	0	0
37289	1	0	0	0
37332	1	0	0	0
37335	1	0	0	0
37359	1	0	0	0
37374	3	0	0	0
37399	2	0	0	0
37401	1	0	0	0
37402	1	0	0	0
37420	1	0	0	0
37444	1	0	0	0
37458	1	0	0	0
37495	1	0	0	0
37496	1	0	0	0
37504	1	0	0	0
37518	1	0	0	0
37521	1	0	0	0
37524	1	0	0	0
37537	1	0	0	0
37560	1	0	0	0
37561	1	0	0	0
37568	1	0	1	0
37611	1	0	0	0
37631	1	0	0	0
37632	1	0	0	0
37640	1	0	0	1
37641	1	0	0	0
37647	1	0	0	0
37649	1	0	0	0
37650	1	0	0	0
37655	2	0	0	0
37663	1	0	0	0
37666	2	0	0	0
37667	2	0	0	0
37671	2	3	0	0
37680	1	0	0	0
37682	1	0	0	0
37684	2	0	0	0
37685	2	0	0	0
37686	1	0	0	0
37687	1	0	0	0
37688	5	0	0	0
37699	1	0	0	0
37700	1	0	0	0
37740	1	0	0	0
37748	1	0	0	0
37750	3	0	0	0
37766	1	0	0	0
37768	1	0	0	0
37783	1	0	0	0
37810	1	0	0	0
37811	1	0	0	0
37816	1	0	0	0
37825	1	0	0	0
37834	4	0	0	0
37844	1	0	0	1
37849	1	0	0	0
37855	1	0	0	0
37873	1	0	0	0
37875	1	0	0	0
37876	1	0	0	0
37877	1	0	0	0
37880	2	0	0	0
37902	1	0	0	0
37903	1	0	0	0
37905	2	0	0	0
37914	3	0	0	0
37948	1	0	0	0
37961	1	0	0	0
37971	1	0	0	0
37972	1	0	0	0
37985	2	0	0	0
37995	2	0	0	0
37999	2	0	0	0
38002	2	0	0	0
38007	2	1	0	0
38008	3	0	0	0
38013	3	0	0	0
38014	1	0	0	0
38017	2	0	0	0
38019	3	0	0	0
38030	2	0	0	0
38032	2	0	0	0
38033	2	0	0	0
38035	4	0	0	0
38037	2	0	0	0
38048	2	0	0	0
38049	3	0	0	0
38053	2	0	0	0
38055	2	0	0	0
38056	2	0	0	0
38068	1	0	0	1
38069	1	0	0	0
38074	2	0	0	0
38075	1	0	0	0
38079	1	0	0	0
38080	2	0	0	0
38081	4	0	0	0
38082	5	0	0	0
38098	1	0	0	0
38099	4	0	0	0
38100	2	0	0	0
38107	1	0	0	0
38118	1	0	0	0
38120	3	0	0	0
38123	2	0	0	0
38127	1	0	0	1
38139	2	0	0	0
38140	1	0	0	0
38143	1	0	0	0
38155	1	0	0	0
38157	1	0	0	0
38168	1	0	0	1
38171	2	0	0	0
38172	7	0	0	0
38177	1	0	0	0
38180	1	0	0	0
38184	2	0	0	0
38199	4	0	0	0
38200	1	0	0	0
38201	2	0	0	0
38216	3	0	0	0
38217	1	0	0	0
38219	2	0	0	0
38221	2	0	0	0
38228	2	0	0	0
38230	2	0	0	0
38231	1	0	0	0
38232	1	0	0	0
38235	1	0	0	0
38238	2	0	0	0
38246	2	0	0	0
38254	1	0	0	0
38256	2	0	0	2
38258	1	0	0	0
38259	2	0	0	0
38261	1	0	0	0
38263	1	0	0	0
38264	2	1	0	0
38271	1	0	0	0
38273	2	0	0	0
38282	1	0	0	0
38283	2	0	0	0
38291	3	0	0	0
38293	1	0	0	0
38299	1	0	0	0
38300	2	0	0	0
38341	2	0	0	0
38342	3	0	0	0
38346	1	0	0	0
38351	1	0	0	0
38354	1	0	0	0
38394	1	0	0	0
38413	1	0	0	0
38424	1	0	0	0
38441	2	0	0	0
38478	1	0	0	0
38498	2	0	0	0
38499	1	0	0	0
38518	1	0	0	0
38524	2	0	0	0
38529	1	0	0	0
38531	2	0	0	0
38556	1	0	0	1
38587	1	0	0	0
38589	1	0	0	0
38607	1	0	0	0
38610	1	0	0	0
38639	5	0	0	0
38698	1	0	0	0
38699	2	0	0	0
38710	2	0	0	0
38761	1	0	0	0
38786	1	0	0	0
38795	2	0	0	0
38796	12	0	0	0
38797	12	0	0	0
38821	3	0	0	0
38822	14	0	0	0
38843	2	0	0	0
38864	1	0	0	0
38875	2	0	0	0
38876	12	0	0	0
38880	1	0	0	0
38893	1	0	0	0
38894	1	0	0	0
38935	1	0	0	0
38968	1	0	0	0
38978	1	0	0	0
39010	1	0	0	0
39019	3	0	0	0
39020	13	0	0	0
39034	3	0	0	0
39039	1	0	0	0
39060	2	0	0	0
39097	1	0	0	0
39157	1	0	0	0
39192	2	0	0	0
39208	1	0	0	0
39217	1	0	0	0
39241	1	0	0	0
39261	1	0	0	0
39270	2	25	0	0
39279	2	0	0	0
39280	15	0	0	0
39281	1	0	0	0
39284	1	1	0	0
39286	2	26	0	0
39291	1	0	0	0
39295	4	0	0	0
39296	15	1	0	0
39297	1	0	0	0
39300	1	1	0	0
39310	3	29	0	0
39319	4	0	0	0
39320	16	0	0	0
39321	1	0	0	0
39324	1	1	0	0
39355	1	0	0	0
39356	1	0	0	0
39359	1	0	0	0
39364	1	0	0	0
39367	2	18	0	0
39369	1	0	0	0
39372	1	0	0	0
39376	3	0	0	0
39377	14	0	0	0
39378	1	0	0	0
39381	1	1	0	0
39395	1	0	0	0
39401	4	20	0	0
39410	1	0	0	0
39411	12	4	0	0
39412	4	29	0	0
39413	1	3	0	0
39415	1	1	0	0
39421	1	0	0	0
39422	11	0	0	0
39423	2	0	0	0
39426	2	1	0	0
39428	1	0	0	0
39448	4	17	0	0
39451	1	0	0	0
39454	2	0	0	0
39457	1	0	0	0
39458	13	0	0	0
39459	1	0	0	0
39462	1	1	0	0
39469	3	28	0	0
39475	4	23	0	0
39478	1	0	0	0
39479	15	0	0	0
39480	1	0	0	0
39483	2	2	0	0
39484	1	2	0	0
39485	12	0	0	0
39486	1	0	0	0
39489	1	1	0	0
39504	3	6	0	0
39505	3	32	0	0
39514	1	0	0	0
39515	12	0	0	0
39516	2	0	0	0
39519	2	1	0	0
39533	1	0	0	0
39534	1	0	0	0
39538	3	27	0	0
39545	3	0	0	0
39547	1	0	0	0
39548	11	0	0	0
39549	2	0	0	0
39552	2	2	0	0
39555	1	0	0	0
39557	1	0	0	0
39567	1	0	0	0
39583	2	22	0	0
39591	1	0	0	0
39592	2	0	0	0
39593	13	0	0	1
39594	1	5	0	0
39595	2	19	0	0
39597	1	1	0	0
39601	1	0	0	0
39604	2	0	0	0
39605	12	0	0	0
39606	1	0	0	0
39609	2	2	0	0
39619	2	20	0	0
39622	2	22	0	0
39624	1	19	0	0
39628	3	0	0	0
39629	11	0	0	0
39630	1	0	0	0
39631	3	0	0	0
39632	10	0	0	0
39633	5	1	0	0
39634	6	1	0	0
39635	2	0	0	0
39636	2	1	0	0
39637	3	1	0	0
39638	2	0	0	0
39645	1	1	0	0
39679	2	20	0	0
39688	2	0	0	0
39689	13	0	0	0
39690	1	0	0	0
39693	2	2	0	0
39697	3	27	0	0
39706	2	0	0	0
39707	12	0	0	0
39708	1	0	0	0
39711	1	1	0	0
39727	3	21	0	0
39736	6	31	0	0
39737	15	23	0	1
39738	1	2	0	0
39741	1	1	0	0
39745	2	0	0	0
39746	14	0	0	0
39747	16	0	0	0
39748	2	0	0	0
39750	3	1	0	0
39751	1	2	0	0
39777	2	0	0	0
39811	3	22	0	0
39817	2	21	0	0
39820	3	0	0	0
39821	11	0	0	0
39822	1	0	0	0
39825	1	2	0	0
39826	3	1	0	0
39827	11	0	0	0
39828	1	0	0	0
39831	2	2	0	0
39853	3	21	0	0
39862	1	0	0	0
39863	11	0	0	0
39864	1	0	0	0
39867	2	1	0	0
39890	1	0	0	0
39913	2	19	0	1
39922	5	0	0	0
39923	14	0	0	0
39924	1	0	0	0
39927	1	1	0	0
39935	1	0	0	0
39943	2	18	0	0
39952	3	0	0	0
39953	12	0	0	0
39954	1	0	0	0
39957	1	1	0	0
39960	1	0	0	0
39987	1	0	0	0
39988	1	0	0	0
39989	1	0	0	0
40014	2	22	0	0
40028	1	1	0	0
40034	1	0	0	0
40036	1	0	0	0
40041	1	0	0	0
40042	1	0	0	0
40061	3	0	0	0
40081	1	0	0	0
40086	1	0	0	0
40090	4	30	0	0
40099	4	16	0	0
40100	8	1	0	0
40104	3	1	0	0
40105	2	1	0	0
40108	3	0	0	0
40109	7	0	0	0
40110	1	0	0	0
40113	1	1	0	0
40114	1	1	0	0
40119	1	0	0	0
40129	4	29	0	0
40135	1	0	0	0
40138	3	0	0	0
40139	12	0	0	0
40140	1	0	0	0
40143	1	2	0	0
40155	1	16	0	5
40158	1	0	0	0
40186	2	0	0	0
40192	3	26	0	0
40201	3	0	0	0
40202	11	0	0	0
40206	1	1	0	0
40225	2	16	0	2
40234	5	18	0	0
40235	11	1	0	0
40236	2	0	0	0
40239	1	1	0	0
40243	4	0	0	0
40244	8	0	0	0
40248	1	1	0	0
40268	2	0	0	0
40279	2	0	0	0
40294	2	18	0	0
40302	1	0	0	1
40303	4	0	0	0
40304	13	0	0	0
40305	2	0	0	0
40308	1	1	0	0
40312	1	0	0	0
40321	3	18	0	0
40323	2	0	0	0
40329	1	0	0	0
40330	3	0	0	0
40331	9	0	0	0
40335	1	1	0	0
40342	1	0	0	0
40344	1	0	0	0
40348	3	21	0	0
40357	2	7	0	0
40358	11	26	0	0
40362	2	1	0	0
40367	2	0	0	0
40368	10	0	0	0
40372	1	2	0	0
40387	2	27	0	0
40396	3	0	0	1
40397	8	0	0	0
40417	3	27	0	0
40426	6	22	0	0
40427	10	1	0	0
40431	1	1	0	0
40435	3	0	0	0
40436	8	0	0	0
40440	1	1	0	0
40474	2	25	0	0
40483	3	0	0	0
40484	7	0	0	0
40488	2	1	0	0
40519	2	26	0	0
40525	2	30	0	1
40528	1	0	0	0
40529	7	0	0	0
40533	2	26	0	0
40534	1	2	0	0
40535	8	0	0	0
40539	1	2	0	0
40542	1	0	0	0
40543	7	0	0	0
40559	2	1	0	0
40599	2	0	0	0
40656	1	8	0	0
40657	3	21	0	0
40666	3	0	0	1
40667	10	1	0	1
40668	1	0	0	0
40671	1	1	0	0
40683	1	2	0	0
40690	1	0	0	0
40703	2	8	0	0
40704	2	22	0	0
40713	3	0	0	0
40714	9	0	0	0
40715	1	0	0	0
40718	1	1	0	0
40737	1	5	0	0
40738	2	21	0	0
40747	3	0	0	1
40748	10	0	0	0
40749	2	0	0	0
40752	1	1	0	0
40764	1	6	0	0
40765	4	19	0	2
40772	1	0	0	0
40774	2	0	0	0
40775	11	5	0	0
40776	3	19	0	0
40779	1	1	0	0
40785	3	4	0	0
40786	11	22	0	0
40787	1	1	0	0
40790	1	1	0	0
40795	1	0	0	0
40796	9	0	0	0
40797	1	0	0	0
40800	1	2	0	0
40803	1	0	0	0
40816	2	0	0	0
40825	2	0	0	0
40826	8	0	0	0
40854	1	6	0	0
40855	2	21	0	0
40860	2	0	0	0
40862	1	0	0	0
40863	3	0	0	0
40864	4	0	0	0
40865	8	0	0	0
40866	1	0	0	0
40869	2	1	0	0
40875	1	7	0	0
40876	3	37	0	0
40880	1	0	0	0
40885	3	0	0	0
40886	11	0	0	0
40887	2	0	0	0
40890	1	1	0	0
40903	2	0	0	0
40922	1	0	0	0
40935	1	6	0	0
40936	3	24	0	0
40945	2	0	0	0
40946	8	0	0	0
40947	2	0	0	0
40950	1	2	0	0
40971	1	6	0	0
40972	3	28	0	0
40981	3	0	0	0
40982	9	0	0	0
40983	1	0	0	0
40984	2	0	0	0
40986	1	1	0	0
41000	2	6	0	0
41001	3	27	0	0
41007	1	6	0	0
41008	3	23	0	0
41010	2	0	0	0
41011	8	0	0	0
41012	2	0	0	0
41015	1	1	0	0
41017	2	0	0	0
41018	6	0	0	0
41019	2	0	0	0
41022	1	1	0	0
41025	1	10	0	0
41026	3	40	0	0
41035	3	0	0	0
41036	10	0	0	0
41037	2	0	0	0
41038	2	0	0	0
41040	1	1	0	0
41045	1	0	0	0
41096	1	0	0	0
41104	1	2	0	0
41109	1	0	0	0
41128	1	0	0	0
41129	2	0	0	0
41157	2	0	0	0
41158	3	0	0	0
41168	1	4	0	0
41169	4	19	0	0
41174	2	7	0	0
41175	5	32	0	0
41176	2	27	0	0
41178	2	0	0	0
41179	7	0	0	0
41180	1	0	0	0
41183	1	1	0	0
41184	3	1	0	0
41185	10	0	0	0
41186	8	0	0	0
41187	2	0	0	0
41190	2	2	0	0
41193	2	0	0	0
41194	2	0	0	0
41226	1	0	0	0
41238	2	0	0	0
41243	1	0	0	0
41332	1	0	0	0
41367	1	0	0	0
41369	6	0	0	0
41370	4	0	0	0
41372	2	0	0	0
41384	1	0	0	0
41385	7	0	0	0
41387	2	0	0	1
41388	6	0	0	0
41392	2	0	0	0
41393	1	0	0	0
41394	1	0	0	0
41398	3	0	0	0
41408	2	0	0	0
